MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,,longitude,latitude
Liander N.V.,Liander N.V. (NW),Liander NW,Kloveniersburgwal,1011KE,1011KH,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,83,3x25,5345,26.67,0,1.4,52.36996779,4.89878777
Liander N.V.,Liander N.V. (NW),Liander NW,Raamgracht,1011KJ,1011KJ,AMSTERDAM,NL,ELK,KVB,38,100,97.37,100,97,3x25,2214,2.63,0,1.3,52.36981214,4.899536162
Liander N.V.,Liander N.V. (NW),Liander NW,Raamgracht,1011KJ,1011KJ,AMSTERDAM,NL,ELK,KVB,38,100,97.37,100,97,3x25,2214,2.63,0,1.3,52.36981214,4.899536162,52.36979746,4.89998488
Liander N.V.,Liander N.V. (NW),Liander NW,Raamgracht,1011KK,1011KK,AMSTERDAM,NL,ELK,KVB,31,100,100,100,97,3x25,2352,6.45,0,1.1,52.36951035,4.89937934
Liander N.V.,Liander N.V. (NW),Liander NW,Raamgracht AB,1011KL,1011KM,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,100,3x25,5263,14.29,0,1.2,52.36781513,4.896590892
Liander N.V.,Liander N.V. (NW),Liander NW,'s Gravelandseveer,1011KN,1011KN,AMSTERDAM,NL,ELK,KVB,22,100,100,100,100,3x25,2646,18.18,0,1.3,52.36783611,4.896932527
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011KP,1011KP,AMSTERDAM,NL,ELK,KVB,17,100,47.06,100,88,3x25,2417,0,0,1.6,52.37157042,4.906163417
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011KR,1011KR,AMSTERDAM,NL,ELK,KVB,23,100,86.96,100,91,3x25,2314,8.7,0,1.4,52.37140954,4.905758858
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011KS,1011KS,AMSTERDAM,NL,ELK,KVB,15,100,100,100,93,3x25,2694,6.67,0,1.1,52.37126103,4.90538154
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011KT,1011KT,AMSTERDAM,NL,ELK,KVB,29,100,100,100,100,3x25,3055,6.9,0,1.3,52.37105528,4.904962922
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011KV,1011KW,AMSTERDAM,NL,ELK,KVB,91,100,98.9,100,98,3x25,2933,5.49,0,1.1,52.37035494,4.903349153
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011KX,1011KZ,AMSTERDAM,NL,ELK,KVB,41,100,95.12,100,93,3x25,3064,9.76,0,1.6,52.37204525,4.904829914
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011LA,1011LA,AMSTERDAM,NL,ELK,KVB,12,100,100,100,100,3x25,1668,0,0,1.2,52.37179437,4.904644678
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011LB,1011LB,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,86,3x25,5130,24.14,0,1.3,52.37147889,4.903958211
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011LC,1011LC,AMSTERDAM,NL,ELK,KVB,14,100,100,100,93,3x25,4130,7.14,0,1.1,52.37128245,4.903521275
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011LD,1011LD,AMSTERDAM,NL,ELK,KVB,50,100,100,100,96,3x25,3651,10,0,1.6,52.37100093,4.902884094
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011LE,1011LE,AMSTERDAM,NL,ELK,KVB,43,100,95.35,100,93,3x25,2849,6.98,0,2.2,52.37065434,4.90201236
Liander N.V.,Liander N.V. (NW),Liander NW,Oudeschans,1011LE,1011LE,AMSTERDAM,NL,ELK,KVB,43,100,95.35,100,93,3x25,2849,6.98,0,2.2,52.37065434,4.90201236,52.37061446,4.901958213
Liander N.V.,Liander N.V. (NW),Liander NW,Oostersekade,1011LH,1011LH,AMSTERDAM,NL,ELK,KVB,21,100,100,100,95,3x25,3159,0,0,1.2,52.37158487,4.90656185
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Batavierstraat,1011LJ,1011LJ,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,3x25,2844,0,0,1.1,52.37065931,4.904282652
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Batavierstraat,1011LK,1011LL,AMSTERDAM,NL,ELK,KVB,30,100,100,100,93,3x25,3335,10,0,1.6,52.36999787,4.902720426
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Uilenburgerstraat,1011LM,1011LM,AMSTERDAM,NL,ELK,KVB,121,100,99.17,100,93,3x25,3220,4.13,0,1.1,52.37097589,4.906839685
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Uilenburgerstraat,1011LN,1011LP,AMSTERDAM,NL,ELK,KVB,17,100,94.12,100,88,3x25,2661,5.88,0,1.1,52.37134051,4.906715225
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Uilenburgerstraat,1011LR,1011LR,AMSTERDAM,NL,ELK,KVB,14,100,100,100,86,3x25,2620,0,0,1.1,52.37118963,4.90635435
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Uilenburgerstraat,1011LS,1011LS,AMSTERDAM,NL,ELK,KVB,13,100,100,100,100,3x25,2829,0,0,1,52.37104632,4.906002048
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Uilenburgerstraat,1011LT,1011LT,AMSTERDAM,NL,ELK,KVB,14,100,100,100,93,3x25,1612,7.14,0,1.1,52.37089437,4.905650585
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Uilenburgerstraat,1011LV,1011LV,AMSTERDAM,NL,ELK,KVB,16,100,100,100,94,3x25,1988,0,0,1.3,52.37074597,4.905292587
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Uilenburgerstraat,1011LW,1011LW,AMSTERDAM,NL,ELK,KVB,32,100,100,100,100,3x25,1957,3.13,0,1.1,52.3705569,4.90483117
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Uilenburgerstraat,1011LX,1011LZ,AMSTERDAM,NL,ELK,KVB,103,100,96.12,100,90,3x25,4853,13.59,0,1.8,52.37033078,4.908168832
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwmarkt,1011MA,1011MB,AMSTERDAM,NL,ELK,KVB,42,100,97.62,100,95,3x25,2655,4.76,0,1.1,52.37201443,4.900852695
Liander N.V.,Liander N.V. (NW),Liander NW,Krom Boomssloot,1011MC,1011MG,AMSTERDAM,NL,ELK,KVB,44,100,100,100,98,3x25,3774,6.82,0,1.4,52.36974631,4.908005875
Liander N.V.,Liander N.V. (NW),Liander NW,Valkenburgerstraat,1011MH,1011MH,AMSTERDAM,NL,ELK,KVB,48,100,97.92,100,96,3x25,3916,4.17,0,1.6,52.36933111,4.906912918
Liander N.V.,Liander N.V. (NW),Liander NW,Valkenburgerstraat,1011MJ,1011MJ,AMSTERDAM,NL,ELK,KVB,31,100,100,100,90,3x25,13442,16.13,0,1.3,52.36891508,4.905784771
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburgerstraat,1011MK,1011MK,AMSTERDAM,NL,ELK,KVB,55,100,100,100,98,3x25,2925,1.82,0,1.2,52.36950113,4.90842307
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburgerstraat,1011ML,1011ML,AMSTERDAM,NL,ELK,KVB,44,100,100,100,100,3x25,2640,0,0,1.1,52.369028,4.90729056
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburgerstraat,1011MN,1011MN,AMSTERDAM,NL,ELK,KVB,64,100,100,100,98,3x25,2911,1.56,0,1.2,52.3686256,4.906187723
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1011MP,1011MP,AMSTERDAM,NL,ELK,KVB,22,100,100,100,100,3x25,2712,0,0,1.4,52.36981126,4.908637768
Liander N.V.,Liander N.V. (NW),Liander NW,Koerierstersplein,1011MR,1011MR,AMSTERDAM,NL,ELK,KVB,18,100,100,100,100,3x25,3128,0,0,1.4,52.36948922,4.907649725
Liander N.V.,Liander N.V. (NW),Liander NW,Februariplein,1011MT,1011MT,AMSTERDAM,NL,ELK,KVB,18,100,100,100,100,3x25,3267,5.56,0,1.4,52.36903425,4.906520772
Liander N.V.,Liander N.V. (NW),Liander NW,Markenplein,1011MV,1011MV,AMSTERDAM,NL,ELK,KVB,27,100,100,100,100,3x25,2443,0,0,1.3,52.36869524,4.905556823
Liander N.V.,Liander N.V. (NW),Liander NW,Uilenburgerwerf,1011MX,1011MX,AMSTERDAM,NL,ELK,KVB,38,100,100,100,95,3x25,2433,2.63,0,1.1,52.37013841,4.904860703
Liander N.V.,Liander N.V. (NW),Liander NW,Uilenburgerwerf,1011MZ,1011MZ,AMSTERDAM,NL,ELK,KVB,32,100,100,100,94,3x25,4129,3.13,0,1.2,52.37000166,4.904681372
Liander N.V.,Liander N.V. (NW),Liander NW,Valkenburgerstraat,1011NA,1011NA,AMSTERDAM,NL,ELK,KVB,53,100,83.02,100,94,3x25,4946,9.43,0,1.2,52.36974883,4.906517947
Liander N.V.,Liander N.V. (NW),Liander NW,Valkenburgerstraat,1011NB,1011NB,AMSTERDAM,NL,ELK,KVB,20,100,100,100,80,3x25,1763,15,0,1.3,52.36944174,4.905965649
Liander N.V.,Liander N.V. (NW),Liander NW,Valkenburgerstraat,1011NC,1011NC,AMSTERDAM,NL,ELK,KVB,103,100,85.44,100,96,3x25,2286,1.94,0,3.6,52.36935606,4.905276034
Liander N.V.,Liander N.V. (NW),Liander NW,Valkenburgerstraat,1011ND,1011ND,AMSTERDAM,NL,ELK,KVB,31,100,100,100,87,3x25,5852,9.68,0,1.4,52.36910323,4.904911604
Liander N.V.,Liander N.V. (NW),Liander NW,Zakslootje,1011NE,1011NK,AMSTERDAM,NL,ELK,KVB,37,100,100,100,78,3x25,14357,24.32,0,1.6,52.36880936,4.902308329
Liander N.V.,Liander N.V. (NW),Liander NW,Zakslootje,1011NE,1011NK,AMSTERDAM,NL,ELK,KVB,37,100,100,100,78,3x25,14357,24.32,0,1.6,52.36880936,4.902308329,52.36918697,4.901606746
Liander N.V.,Liander N.V. (NW),Liander NW,Jodenbreestraat,1011NM,1011NS,AMSTERDAM,NL,ELK,KVB,74,100,95.95,100,88,3x25,5281,10.81,0,1.4,52.36872395,4.902687577
Liander N.V.,Liander N.V. (NW),Liander NW,Jodenbreestraat,1011NM,1011NS,AMSTERDAM,NL,ELK,KVB,74,100,95.95,100,88,3x25,5281,10.81,0,1.4,52.36872395,4.902687577,52.36906077,4.901539921
Liander N.V.,Liander N.V. (NW),Liander NW,Waterlooplein,1011NV,1011NV,AMSTERDAM,NL,ELK,KVB,42,100,95.24,100,95,3x25,4569,26.19,0,1.4,52.36907075,4.901075159
Liander N.V.,Liander N.V. (NW),Liander NW,Waterlooplein,1011NX,1011PB,AMSTERDAM,NL,ELK,KVB,42,100,100,100,98,3x25,3018,9.52,0,1.2,52.36879561,4.901717004
Liander N.V.,Liander N.V. (NW),Liander NW,Waterlooplein,1011PC,1011PG,AMSTERDAM,NL,ELK,KVB,176,100,93.75,100,85,3x25,5857,17.61,0,1.5,52.36741852,4.902413162
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Amstelstraat,1011PL,1011PL,AMSTERDAM,NL,ELK,KVB,48,100,100,100,100,3x25,2111,4.17,0,1.1,52.3668735,4.902850718
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Amstelstraat,1011PM,1011PM,AMSTERDAM,NL,ELK,KVB,27,100,88.89,100,93,3x25,3608,7.41,0,1.2,52.36707927,4.902802662
Liander N.V.,Liander N.V. (NW),Liander NW,Amstel,1011PN,1011PT,AMSTERDAM,NL,ELK,KVB,30,100,70,100,70,3x25,6379,16.67,0,1.3,52.36646146,4.901793191
Liander N.V.,Liander N.V. (NW),Liander NW,Amstel,1011PV,1011PV,AMSTERDAM,NL,ELK,KVB,11,100,90.91,100,100,3x25,2791,9.09,0,1.1,52.36639269,4.901828202
Liander N.V.,Liander N.V. (NW),Liander NW,Amstel,1011PW,1011PW,AMSTERDAM,NL,ELK,KVB,16,100,93.75,100,100,3x25,3304,12.5,0,1.5,52.36626496,4.901893668
Liander N.V.,Liander N.V. (NW),Liander NW,Muiderstraat,1011RA,1011RA,AMSTERDAM,NL,ELK,KVB,15,100,93.33,100,100,3x25,2116,0,0,1,52.36755727,4.90582017
Liander N.V.,Liander N.V. (NW),Liander NW,Muiderstraat,1011RB,1011RC,AMSTERDAM,NL,ELK,KVB,18,100,100,100,94,3x25,4326,22.22,0,1.4,52.36736692,4.906369171
Liander N.V.,Liander N.V. (NW),Liander NW,Mr. Visserplein,1011RD,1011RD,AMSTERDAM,NL,ELK,KVB,14,100,71.43,100,43,3x25,9992,57.14,0,,52.36789696,4.904473007
Liander N.V.,Liander N.V. (NW),Liander NW,Jonas Daniel Meijerplein,1011RE,1011RE,AMSTERDAM,NL,ELK,KVB,17,100,94.12,100,100,3x25,2223,0,0,1.2,52.36727614,4.905541017
Liander N.V.,Liander N.V. (NW),Liander NW,Jonas Daniel Meijerplein,1011RG,1011RG,AMSTERDAM,NL,ELK,KVB,23,100,100,100,96,3x25,1423,4.35,0,1.4,52.3671541,4.905899432
Liander N.V.,Liander N.V. (NW),Liander NW,Jonas Daniel Meijerplein,1011RH,1011RH,AMSTERDAM,NL,ELK,KVB,24,100,100,100,100,3x25,2746,0,0,1,52.36678282,4.904245368
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011RJ,1011RJ,AMSTERDAM,NL,ELK,KVB,10,100,100,100,100,3x25,3426,10,0,2,52.36618104,4.90208501
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011RK,1011RK,AMSTERDAM,NL,ELK,KVB,16,100,100,100,94,3x25,2832,12.5,0,1.3,52.36624707,4.902408278
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011RL,1011RL,AMSTERDAM,NL,ELK,KVB,28,100,100,100,96,3x25,2552,14.29,0,1.3,52.3663278,4.902776436
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011RM,1011RM,AMSTERDAM,NL,ELK,KVB,16,100,81.25,100,88,3x25,3192,12.5,0,3.8,52.36640471,4.903098762
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011RN,1011RN,AMSTERDAM,NL,ELK,KVB,18,100,100,100,78,3x25,10156,0,0,1.2,52.36646798,4.903649755
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011RP,1011RS,AMSTERDAM,NL,ELK,KVB,23,100,100,100,96,3x25,3560,8.7,0,1.3,52.36770404,4.907005034
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011RT,1011SB,AMSTERDAM,NL,ELK,KVB,59,100,100,100,85,3x25,5778,16.95,0,1.4,52.36827382,4.907883108
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011SC,1011SC,AMSTERDAM,NL,ELK,KVB,13,100,92.31,100,100,3x25,4879,15.38,0,1.3,52.36856433,4.90835196
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011SE,1011SG,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,95,3x25,4180,13.64,0,1.5,52.36883949,4.908757822
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1011SK,1011SP,AMSTERDAM,NL,ELK,KVB,36,100,100,100,100,3x25,2131,2.78,0,1.5,52.36980754,4.910251114
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1011SR,1011SR,AMSTERDAM,NL,ELK,KVB,20,100,95,100,100,3x25,1040,5,0,1,52.36937139,4.90923272
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1011ST,1011ST,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,3x25,934,0,0,1,52.36935877,4.909225514
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1011SV,1011SV,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,3x25,1006,0,0,1,52.36935877,4.909225514
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1011SW,1011SW,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,3x25,920,0,0,1.1,52.36935877,4.909225514
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1011SX,1011SX,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,3x25,916,0,0,1,52.36935877,4.909225514
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1011SZ,1011SZ,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,3x25,700,0,0,1,52.36936025,4.909218972
Liander N.V.,Liander N.V. (NW),Liander NW,IJ-tunnel,1011TA,1011TB,AMSTERDAM,NL,ELK,KVB,70,100,95.71,100,93,3x25,4084,11.43,0,1.1,52.3720075,4.909008438
Liander N.V.,Liander N.V. (NW),Liander NW,Prins Hendrikkade,1011TC,1011TC,AMSTERDAM,NL,ELK,KVB,47,100,93.62,100,85,3x25,5859,8.51,0,2.6,52.37174328,4.909827352
Liander N.V.,Liander N.V. (NW),Liander NW,Prins Hendrikkade,1011TD,1011TD,AMSTERDAM,NL,ELK,KVB,21,100,85.71,100,67,3x25,8314,47.62,0,2.1,52.37093164,4.911178704
Liander N.V.,Liander N.V. (NW),Liander NW,Prins Hendrikkade,1011TE,1011TE,AMSTERDAM,NL,ELK,KVB,12,100,100,100,100,3x25,3760,8.33,0,2.8,52.37151987,4.909349071
Liander N.V.,Liander N.V. (NW),Liander NW,'s-Gravenhekje,1011TG,1011TG,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,90,3x25,3977,19.05,0,1.7,52.3721081,4.907519439
Liander N.V.,Liander N.V. (NW),Liander NW,Peperstraat,1011TJ,1011TJ,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,96,3x25,3950,7.41,0,1.8,52.37184049,4.908119235
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1011TK,1011TL,AMSTERDAM,NL,ELK,KVB,29,100,100,100,100,3x25,2083,6.9,0,1.6,52.37189936,4.907881458
Liander N.V.,Liander N.V. (NW),Liander NW,Foeliestraat,1011TM,1011TM,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,84,3x25,3776,15.79,0,1.9,52.37127229,4.909813392
Liander N.V.,Liander N.V. (NW),Liander NW,Foeliedwarsstraat,1011TN,1011TN,AMSTERDAM,NL,ELK,KVB,10,100,80,100,80,3x25,1460,10,0,1,52.37070073,4.910661077
Liander N.V.,Liander N.V. (NW),Liander NW,Foeliedwarsstraat,1011TP,1011TP,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,93,3x25,2625,0,0,1.2,52.37055525,4.910935861
Liander N.V.,Liander N.V. (NW),Liander NW,Schippersgracht,1011TR,1011TR,AMSTERDAM,NL,ELK,KVB,23,100,86.96,100,100,3x25,4036,4.35,0,1.2,52.37082938,4.911794792
Liander N.V.,Liander N.V. (NW),Liander NW,Schippersgracht,1011TS,1011TS,AMSTERDAM,NL,ELK,KVB,19,100,100,100,95,3x25,3123,10.53,0,1.2,52.37064801,4.911507555
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburg,1011TT,1011TT,AMSTERDAM,NL,ELK,KVB,30,100,86.67,100,90,3x25,2851,6.67,0,1.6,52.37186843,4.907650156
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburg,1011TV,1011TV,AMSTERDAM,NL,ELK,KVB,77,100,97.4,100,92,3x25,3013,7.79,0,1.9,52.37121404,4.9090374
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburg,1011TW,1011TW,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,78,3x25,11337,21.74,0,1.4,52.37041188,4.91038342
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburg,1011TX,1011TX,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,97,3x25,3527,8.11,0,1.3,52.37184285,4.907389037
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburg,1011TZ,1011TZ,AMSTERDAM,NL,ELK,KVB,95,100,92.63,100,95,3x25,2429,3.16,0,2.1,52.37121676,4.908529472
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburgerplein,1011VA,1011VA,AMSTERDAM,NL,ELK,KVB,15,100,80,100,93,3x25,6331,20,0,1.3,52.37039524,4.91096848
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburgerplein,1011VB,1011VK,AMSTERDAM,NL,ELK,KVB,66,100,98.48,100,98,3x25,2455,6.06,0,1.4,52.36908829,4.908166341
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburgerstraat,1011VL,1011VL,AMSTERDAM,NL,ELK,KVB,47,100,89.36,100,89,3x25,5773,8.51,0,2.1,52.36885441,4.907579291
Liander N.V.,Liander N.V. (NW),Liander NW,Rapenburgerstraat,1011VM,1011VM,AMSTERDAM,NL,ELK,KVB,38,100,92.11,100,84,3x25,4814,13.16,0,2.2,52.36841671,4.906539496
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwegrachtje,1011VP,1011VP,AMSTERDAM,NL,ELK,KVB,44,100,93.18,100,98,3x25,1657,0,0,1.5,52.37067221,4.908567657
Liander N.V.,Liander N.V. (NW),Liander NW,A.S. Onderwijzerhof,1011VR,1011VR,AMSTERDAM,NL,ELK,KVB,11,100,100,100,100,3x25,1345,0,0,1,52.36707023,4.903403571
Liander N.V.,Liander N.V. (NW),Liander NW,A.S. Onderwijzerhof,1011VS,1011VS,AMSTERDAM,NL,ELK,KVB,22,100,100,100,100,3x25,2282,0,0,1,52.36685197,4.903618637
Liander N.V.,Liander N.V. (NW),Liander NW,oosterdok 3 nst,1011VX,1011WB,AMSTERDAM,NL,ELK,KVB,44,100,81.82,100,89,3x25,4604,11.36,0,3.4,52.37021718,4.900391809
Liander N.V.,Liander N.V. (NW),Liander NW,Pentagon,1011WC,1011WC,AMSTERDAM,NL,ELK,KVB,45,100,100,100,98,3x25,2043,2.22,0,3.8,52.36965228,4.900295494
Liander N.V.,Liander N.V. (NW),Liander NW,Pentagon,1011WD,1011WD,AMSTERDAM,NL,ELK,KVB,35,100,100,100,100,3x25,1827,2.86,0,3,52.36977751,4.900598135
Liander N.V.,Liander N.V. (NW),Liander NW,Zuiderkerkhof,1011XA,1011XA,AMSTERDAM,NL,ELK,KVB,12,100,100,100,100,3x25,2045,0,0,1,52.36993883,4.899940501
Liander N.V.,Liander N.V. (NW),Liander NW,De Ruyterkade,1012AA,1012AA,AMSTERDAM,NL,ELK,KVB,24,100,58.33,100,50,3x25,22700,33.33,0,2,52.37943081,4.901488393
Liander N.V.,Liander N.V. (NW),Liander NW,Stationsplein,1012AB,1012AB,AMSTERDAM,NL,ELK,KVB,102,100,89.22,100,63,1x6,2387,78.43,0,2.7,52.37873128,4.899693542
Liander N.V.,Liander N.V. (NW),Liander NW,Prins Hendrikkade,1012AC,1012AC,AMSTERDAM,NL,ELK,KVB,28,100,89.29,100,75,3x25,12961,21.43,0,1.6,52.37648271,4.899271799
Liander N.V.,Liander N.V. (NW),Liander NW,Prins Hendrikkade,1012AD,1012AD,AMSTERDAM,NL,ELK,KVB,11,100,81.82,100,82,3x25,7445,63.64,0,2,52.3764913,4.900492101
Liander N.V.,Liander N.V. (NW),Liander NW,Prins Hendrikkade,1012AE,1012AE,AMSTERDAM,NL,ELK,KVB,54,100,83.33,100,74,3x25,8375,33.33,0,2,52.37668425,4.901507335
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwebrugsteeg,1012AG,1012AG,AMSTERDAM,NL,ELK,KVB,10,100,90,100,90,3x25,9931,40,0,1.9,52.37614594,4.899842937
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwebrugsteeg,1012AH,1012AH,AMSTERDAM,NL,ELK,KVB,13,100,84.62,100,92,3x25,8089,30.77,0,1.8,52.37607683,4.899716596
Liander N.V.,Liander N.V. (NW),Liander NW,Sint Olofspoort,1012AJ,1012AJ,AMSTERDAM,NL,ELK,KVB,10,100,100,100,100,3x25,4537,10,0,1.7,52.37628849,4.899802419
Liander N.V.,Liander N.V. (NW),Liander NW,Sint Olofssteeg,1012AK,1012AK,AMSTERDAM,NL,ELK,KVB,19,100,100,100,95,3x25,4754,5.26,0,1.5,52.37586778,4.900239881
Liander N.V.,Liander N.V. (NW),Liander NW,Oudezijds Kolk,1012AL,1012AL,AMSTERDAM,NL,ELK,KVB,54,100,100,100,91,3x25,8318,16.67,0,1.6,52.37602812,4.9012753
Liander N.V.,Liander N.V. (NW),Liander NW,Elleboogsteeg,1012AM,1012AR,AMSTERDAM,NL,ELK,KVB,53,100,96.23,100,87,3x25,9136,30.19,0,1.6,52.37539317,4.901133729
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012AS,1012AS,AMSTERDAM,NL,ELK,KVB,39,100,100,100,95,3x25,5069,10.26,0,1.4,52.37472368,4.900908874
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012AT,1012AT,AMSTERDAM,NL,ELK,KVB,19,100,100,100,95,3x25,8442,31.58,0,1.4,52.37413732,4.900463275
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012AV,1012AV,AMSTERDAM,NL,ELK,KVB,26,100,100,100,88,3x25,10475,19.23,0,1.3,52.3738118,4.90035643
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012AW,1012AW,AMSTERDAM,NL,ELK,KVB,20,100,100,100,95,3x25,9017,25,0,1.3,52.37337785,4.900322717
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012AX,1012AX,AMSTERDAM,NL,ELK,KVB,15,100,100,100,87,3x25,9198,33.33,0,1.4,52.37598164,4.900295624
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012AZ,1012AZ,AMSTERDAM,NL,ELK,KVB,70,100,91.43,100,87,3x25,5039,14.29,0,1.3,52.37546061,4.900859931
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012BA,1012BA,AMSTERDAM,NL,ELK,KVB,71,100,98.59,100,92,3x25,6039,7.04,0,1.2,52.37483271,4.900753045
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012BB,1012BB,AMSTERDAM,NL,ELK,KVB,34,100,94.12,100,88,3x25,12482,32.35,0,1.6,52.3740184,4.900231576
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012BB,1012BB,AMSTERDAM,NL,ELK,KVB,34,100,94.12,100,88,3x25,12482,32.35,0,1.6,52.3740184,4.900231576,52.37447251,4.900334918
Liander N.V.,Liander N.V. (NW),Liander NW,Zeedijk,1012BC,1012BC,AMSTERDAM,NL,ELK,KVB,27,100,100,100,93,3x25,8060,25.93,0,1.5,52.37322935,4.900117015
Liander N.V.,Liander N.V. (NW),Liander NW,Stormsteeg,1012BD,1012BD,AMSTERDAM,NL,ELK,KVB,10,100,90,100,100,3x25,4343,30,0,1.3,52.37432597,4.900723291
Liander N.V.,Liander N.V. (NW),Liander NW,Boomsteeg,1012BE,1012BG,AMSTERDAM,NL,ELK,KVB,38,100,92.11,100,92,3x25,6992,18.42,0,1.6,52.3735651,4.899821829
Liander N.V.,Liander N.V. (NW),Liander NW,Geldersekade,1012BH,1012BH,AMSTERDAM,NL,ELK,KVB,29,100,89.66,100,86,3x25,7278,20.69,0,1.5,52.37606157,4.901837717
